tch_20200815-191146_1,bcc7f4c0-df2b-11ea-acee-0242ac110002,std_1597518954452_1,1ae136c7-0478-452d-9792-780923a85058
tch_20200815-191146_1,b77901c7-df2b-11ea-af23-0242ac110002,std_1597518945527_1,1ae136c7-0478-452d-9792-780923a85058
tch_20200815-191146_1,b2e15157-df2b-11ea-af23-0242ac110002,std_1597518937803_1,1ae136c7-0478-452d-9792-780923a85058
tch_20200815-191146_1,acecf71f-df2b-11ea-acee-0242ac110002,std_1597518927858_1,1ae136c7-0478-452d-9792-780923a85058
tch_20200815-191146_1,a61827bd-df2b-11ea-acee-0242ac110002,std_1597518916368_1,1ae136c7-0478-452d-9792-780923a85058
tch_20200815-191146_1,a0b3ff0b-df2b-11ea-af23-0242ac110002,std_1597518907352_1,cedee57f-64a7-402a-ae1d-b25c332e10ee
tch_20200815-191146_1,9bd95262-df2b-11ea-af23-0242ac110002,std_1597518899196_1,cedee57f-64a7-402a-ae1d-b25c332e10ee
tch_20200815-191146_1,94fc4571-df2b-11ea-af23-0242ac110002,std_1597518887671_1,cedee57f-64a7-402a-ae1d-b25c332e10ee
tch_20200815-191146_1,8dfbac05-df2b-11ea-af23-0242ac110002,std_1597518875935_1,cedee57f-64a7-402a-ae1d-b25c332e10ee
tch_20200815-191146_1,87a162fa-df2b-11ea-acee-0242ac110002,std_1597518865265_1,cedee57f-64a7-402a-ae1d-b25c332e10ee
tch_20200815-191146_2,d6a4e613-df2b-11ea-af23-0242ac110002,std_1597518997852_2,bdec4a94-cf77-4288-a456-a184480bbbd7
tch_20200815-191146_2,cf4e1584-df2b-11ea-acee-0242ac110002,std_1597518985498_2,bdec4a94-cf77-4288-a456-a184480bbbd7
tch_20200815-191146_2,ca4d69d5-df2b-11ea-af23-0242ac110002,std_1597518977124_2,bdec4a94-cf77-4288-a456-a184480bbbd7
tch_20200815-191146_1,804bcb46-df2b-11ea-acee-0242ac110002,std_1597518852932_1,047c5769-62e4-48a4-b9dd-8863412be7e1
tch_20200815-191146_2,c3cb7511-df2b-11ea-acee-0242ac110002,std_1597518966201_2,bdec4a94-cf77-4288-a456-a184480bbbd7
tch_20200815-191146_1,79e28f05-df2b-11ea-acee-0242ac110002,std_1597518842186_1,047c5769-62e4-48a4-b9dd-8863412be7e1
tch_20200815-191146_2,bdf9bd80-df2b-11ea-af23-0242ac110002,std_1597518956442_2,bdec4a94-cf77-4288-a456-a184480bbbd7
tch_20200815-191146_1,7400d1f8-df2b-11ea-af23-0242ac110002,std_1597518832334_1,047c5769-62e4-48a4-b9dd-8863412be7e1
tch_20200815-191146_1,6d35ee94-df2b-11ea-acee-0242ac110002,std_1597518820944_1,047c5769-62e4-48a4-b9dd-8863412be7e1
tch_20200815-191146_1,6604cd98-df2b-11ea-af23-0242ac110002,std_1597518808867_1,047c5769-62e4-48a4-b9dd-8863412be7e1
tch_20200815-191146_3,e47482d9-df2b-11ea-acee-0242ac110002,std_1597519020716_3,80cd9a2f-1830-4a07-a391-82a2182ca76f
tch_20200815-191146_3,dc076027-df2b-11ea-acee-0242ac110002,std_1597519006841_3,80cd9a2f-1830-4a07-a391-82a2182ca76f
tch_20200815-191146_3,d69bbe0c-df2b-11ea-af23-0242ac110002,std_1597518997808_3,80cd9a2f-1830-4a07-a391-82a2182ca76f
tch_20200815-191146_2,b85ad6cc-df2b-11ea-acee-0242ac110002,std_1597518947023_2,04d1622d-e963-4d8f-bb2e-79e8ac1b4993
tch_20200815-191146_3,d0ac9363-df2b-11ea-af23-0242ac110002,std_1597518987828_3,80cd9a2f-1830-4a07-a391-82a2182ca76f
tch_20200815-191146_2,b23dbec3-df2b-11ea-acee-0242ac110002,std_1597518936763_2,04d1622d-e963-4d8f-bb2e-79e8ac1b4993
tch_20200815-191146_1,5f4d23b4-df2b-11ea-acee-0242ac110002,std_1597518797600_1,6968ee8b-e158-4db5-8e46-de1e3d24f808
tch_20200815-191146_2,ad459e1b-df2b-11ea-acee-0242ac110002,std_1597518928451_2,04d1622d-e963-4d8f-bb2e-79e8ac1b4993
tch_20200815-191146_3,c994c7f1-df2b-11ea-af23-0242ac110002,std_1597518975912_3,80cd9a2f-1830-4a07-a391-82a2182ca76f
tch_20200815-191146_1,58d8c369-df2b-11ea-af23-0242ac110002,std_1597518786778_1,6968ee8b-e158-4db5-8e46-de1e3d24f808
tch_20200815-191146_2,a7466e86-df2b-11ea-acee-0242ac110002,std_1597518918347_2,04d1622d-e963-4d8f-bb2e-79e8ac1b4993
tch_20200815-191146_1,543d1c01-df2b-11ea-af23-0242ac110002,std_1597518779026_1,6968ee8b-e158-4db5-8e46-de1e3d24f808
tch_20200815-191146_2,a19cff85-df2b-11ea-acee-0242ac110002,std_1597518908865_2,04d1622d-e963-4d8f-bb2e-79e8ac1b4993
tch_20200815-191146_1,4fb63376-df2b-11ea-acee-0242ac110002,std_1597518771430_1,6968ee8b-e158-4db5-8e46-de1e3d24f808
