tch_20200721-110523_1,1975dafb-cb14-11ea-acee-0242ac110002,std_1595309778246_1,class_20200721-110523_1,XG7C-Uw4f,1018175c-b05c-46b6-8004-537f3ea2a9cf,d7327bb8-a772-4863-9892-2b6692fa8618,3bdf41ba-62b7-4a1b-b084-e29213b6edac,ad23be1b-e522-4fc3-aacf-f9fbab0b6f10,a06eea0a-fe6f-4851-8267-dbc68d740f2d,
tch_20200721-110523_1,1df98e50-cb14-11ea-acee-0242ac110002,std_1595309786170_1,class_20200721-110523_1,XG7C-Uw4f,1018175c-b05c-46b6-8004-537f3ea2a9cf,d7327bb8-a772-4863-9892-2b6692fa8618,3bdf41ba-62b7-4a1b-b084-e29213b6edac,ad23be1b-e522-4fc3-aacf-f9fbab0b6f10,a06eea0a-fe6f-4851-8267-dbc68d740f2d,
tch_20200721-110523_1,227f6489-cb14-11ea-acee-0242ac110002,std_1595309793764_1,class_20200721-110523_1,XG7C-Uw4f,1018175c-b05c-46b6-8004-537f3ea2a9cf,d7327bb8-a772-4863-9892-2b6692fa8618,3bdf41ba-62b7-4a1b-b084-e29213b6edac,ad23be1b-e522-4fc3-aacf-f9fbab0b6f10,a06eea0a-fe6f-4851-8267-dbc68d740f2d,
tch_20200721-110523_2,2657bd6c-cb14-11ea-96b3-0242ac110002,std_1595309799921_2,class_20200721-110523_2,y28E-6tit,b33a2fb9-a043-495b-bf98-2b73a2334862,e4e2c376-f063-4c6e-b2be-7da38a236ac2,f8d5906c-2ac7-4e22-a7a5-1be8ea5862de,2bf900de-6f78-44a5-afeb-8e0dc6906e3f,85f398e3-8bde-457a-bb99-1737302bf77e,
tch_20200721-110523_1,27568f6c-cb14-11ea-96b3-0242ac110002,std_1595309801848_1,class_20200721-110523_1,XG7C-Uw4f,1018175c-b05c-46b6-8004-537f3ea2a9cf,d7327bb8-a772-4863-9892-2b6692fa8618,3bdf41ba-62b7-4a1b-b084-e29213b6edac,ad23be1b-e522-4fc3-aacf-f9fbab0b6f10,a06eea0a-fe6f-4851-8267-dbc68d740f2d,
tch_20200721-110523_2,2d73f608-cb14-11ea-89f8-0242ac110002,std_1595309812151_2,class_20200721-110523_2,y28E-6tit,b33a2fb9-a043-495b-bf98-2b73a2334862,e4e2c376-f063-4c6e-b2be-7da38a236ac2,f8d5906c-2ac7-4e22-a7a5-1be8ea5862de,2bf900de-6f78-44a5-afeb-8e0dc6906e3f,85f398e3-8bde-457a-bb99-1737302bf77e,
tch_20200721-110523_1,2e7fc00b-cb14-11ea-96b3-0242ac110002,std_1595309813924_1,class_20200721-110523_1,XG7C-Uw4f,1018175c-b05c-46b6-8004-537f3ea2a9cf,d7327bb8-a772-4863-9892-2b6692fa8618,3bdf41ba-62b7-4a1b-b084-e29213b6edac,ad23be1b-e522-4fc3-aacf-f9fbab0b6f10,a06eea0a-fe6f-4851-8267-dbc68d740f2d,
tch_20200721-110523_3,30eb41d1-cb14-11ea-af23-0242ac110002,std_1595309817676_3,class_20200721-110523_3,8k8C-n3ry,e2f03dae-79e8-4b1a-ad7f-829bf59db160,a638cc23-c3ac-4461-ba6a-02d77a260c9b,0b1b6247-52ed-41b0-825e-a1adfdb785da,e7866b91-785f-4761-99b9-436d4c4a5255,588ef563-50cf-4716-981d-2212acbf23c7,
tch_20200721-110523_2,323f3957-cb14-11ea-89f8-0242ac110002,std_1595309820187_2,class_20200721-110523_2,y28E-6tit,b33a2fb9-a043-495b-bf98-2b73a2334862,e4e2c376-f063-4c6e-b2be-7da38a236ac2,f8d5906c-2ac7-4e22-a7a5-1be8ea5862de,2bf900de-6f78-44a5-afeb-8e0dc6906e3f,85f398e3-8bde-457a-bb99-1737302bf77e,
tch_20200721-110523_3,3622675c-cb14-11ea-89f8-0242ac110002,std_1595309826740_3,class_20200721-110523_3,8k8C-n3ry,e2f03dae-79e8-4b1a-ad7f-829bf59db160,a638cc23-c3ac-4461-ba6a-02d77a260c9b,0b1b6247-52ed-41b0-825e-a1adfdb785da,e7866b91-785f-4761-99b9-436d4c4a5255,588ef563-50cf-4716-981d-2212acbf23c7,
tch_20200721-110523_1,3552bada-cb14-11ea-acee-0242ac110002,std_1595309825360_1,class_20200721-110523_1,XG7C-Uw4f,1018175c-b05c-46b6-8004-537f3ea2a9cf,d7327bb8-a772-4863-9892-2b6692fa8618,3bdf41ba-62b7-4a1b-b084-e29213b6edac,ad23be1b-e522-4fc3-aacf-f9fbab0b6f10,a06eea0a-fe6f-4851-8267-dbc68d740f2d,
tch_20200721-110523_4,35594abf-cb14-11ea-96b3-0242ac110002,std_1595309825106_4,class_20200721-110523_4,fGsR-eZBZ,587a8556-b408-410a-b401-67742851de64,222ca9d0-9a61-4b5b-8bf2-09c52590ca2a,6dda6e8d-4504-4611-9ae1-318894ea2ace,37885844-f23c-4e12-906e-25be21e9a8ce,1106f025-c5ef-410c-b681-a66143bf3afc,
tch_20200721-110523_2,380557ea-cb14-11ea-af23-0242ac110002,std_1595309829849_2,class_20200721-110523_2,y28E-6tit,b33a2fb9-a043-495b-bf98-2b73a2334862,e4e2c376-f063-4c6e-b2be-7da38a236ac2,f8d5906c-2ac7-4e22-a7a5-1be8ea5862de,2bf900de-6f78-44a5-afeb-8e0dc6906e3f,85f398e3-8bde-457a-bb99-1737302bf77e,
tch_20200721-110523_3,3b11adad-cb14-11ea-af23-0242ac110002,std_1595309835012_3,class_20200721-110523_3,8k8C-n3ry,e2f03dae-79e8-4b1a-ad7f-829bf59db160,a638cc23-c3ac-4461-ba6a-02d77a260c9b,0b1b6247-52ed-41b0-825e-a1adfdb785da,e7866b91-785f-4761-99b9-436d4c4a5255,588ef563-50cf-4716-981d-2212acbf23c7,
tch_20200721-110523_1,3b741842-cb14-11ea-89f8-0242ac110002,std_1595309835660_1,class_20200721-110523_1,XG7C-Uw4f,1018175c-b05c-46b6-8004-537f3ea2a9cf,d7327bb8-a772-4863-9892-2b6692fa8618,3bdf41ba-62b7-4a1b-b084-e29213b6edac,ad23be1b-e522-4fc3-aacf-f9fbab0b6f10,a06eea0a-fe6f-4851-8267-dbc68d740f2d,
tch_20200721-110523_4,3c10ce12-cb14-11ea-89f8-0242ac110002,std_1595309836678_4,class_20200721-110523_4,fGsR-eZBZ,587a8556-b408-410a-b401-67742851de64,222ca9d0-9a61-4b5b-8bf2-09c52590ca2a,6dda6e8d-4504-4611-9ae1-318894ea2ace,37885844-f23c-4e12-906e-25be21e9a8ce,1106f025-c5ef-410c-b681-a66143bf3afc,
