tch_20200716-113153_1,fb8bc8a1-c729-11ea-96b3-0242ac110002,std_1594879369796_1,class_20200716-113153_1,gpBD-P7aC,7367f797-eaee-4b36-b5cc-dff4ae5d2bc2,ff4cdd7f-9501-4c58-82be-98e7e5d5ab81,02dc9217-399f-4c1f-a49c-6dc1330aee4e,8ba5b107-4b71-4eb5-a6a7-234093abc30b,4eb6a721-6b0f-4b9c-801a-97555c027aa3,
tch_20200716-113153_1,02144cc9-c72a-11ea-96b3-0242ac110002,std_1594879381024_1,class_20200716-113153_1,gpBD-P7aC,7367f797-eaee-4b36-b5cc-dff4ae5d2bc2,ff4cdd7f-9501-4c58-82be-98e7e5d5ab81,02dc9217-399f-4c1f-a49c-6dc1330aee4e,8ba5b107-4b71-4eb5-a6a7-234093abc30b,4eb6a721-6b0f-4b9c-801a-97555c027aa3,
tch_20200716-113153_1,09512cc8-c72a-11ea-96b3-0242ac110002,std_1594879393194_1,class_20200716-113153_1,gpBD-P7aC,7367f797-eaee-4b36-b5cc-dff4ae5d2bc2,ff4cdd7f-9501-4c58-82be-98e7e5d5ab81,02dc9217-399f-4c1f-a49c-6dc1330aee4e,8ba5b107-4b71-4eb5-a6a7-234093abc30b,4eb6a721-6b0f-4b9c-801a-97555c027aa3,
tch_20200716-113153_2,07254c9e-c72a-11ea-96b3-0242ac110002,std_1594879389221_2,class_20200716-113153_2,aMxT-iPDo,c1435e6b-cb17-42f4-915e-eac39a133424,c83ab8a5-f25e-413b-b26d-8e0a953816c9,57461ddf-dbfe-48db-a8bd-414863be7352,2fe09706-5f7b-4a1a-a21f-32b85fa0a9a4,a7086549-926f-406d-93a8-02c0b229239c,
tch_20200716-113153_1,0e2f5bd1-c72a-11ea-acee-0242ac110002,std_1594879401363_1,class_20200716-113153_1,gpBD-P7aC,7367f797-eaee-4b36-b5cc-dff4ae5d2bc2,ff4cdd7f-9501-4c58-82be-98e7e5d5ab81,02dc9217-399f-4c1f-a49c-6dc1330aee4e,8ba5b107-4b71-4eb5-a6a7-234093abc30b,4eb6a721-6b0f-4b9c-801a-97555c027aa3,
tch_20200716-113153_2,0e74f072-c72a-11ea-af23-0242ac110002,std_1594879401770_2,class_20200716-113153_2,aMxT-iPDo,c1435e6b-cb17-42f4-915e-eac39a133424,c83ab8a5-f25e-413b-b26d-8e0a953816c9,57461ddf-dbfe-48db-a8bd-414863be7352,2fe09706-5f7b-4a1a-a21f-32b85fa0a9a4,a7086549-926f-406d-93a8-02c0b229239c,
tch_20200716-113153_1,14a2d175-c72a-11ea-96b3-0242ac110002,std_1594879412190_1,class_20200716-113153_1,gpBD-P7aC,7367f797-eaee-4b36-b5cc-dff4ae5d2bc2,ff4cdd7f-9501-4c58-82be-98e7e5d5ab81,02dc9217-399f-4c1f-a49c-6dc1330aee4e,8ba5b107-4b71-4eb5-a6a7-234093abc30b,4eb6a721-6b0f-4b9c-801a-97555c027aa3,
tch_20200716-113153_2,14e5a742-c72a-11ea-acee-0242ac110002,std_1594879412602_2,class_20200716-113153_2,aMxT-iPDo,c1435e6b-cb17-42f4-915e-eac39a133424,c83ab8a5-f25e-413b-b26d-8e0a953816c9,57461ddf-dbfe-48db-a8bd-414863be7352,2fe09706-5f7b-4a1a-a21f-32b85fa0a9a4,a7086549-926f-406d-93a8-02c0b229239c,
tch_20200716-113153_3,14bc25b0-c72a-11ea-af23-0242ac110002,std_1594879412075_3,class_20200716-113153_3,247L-8r94,db404199-c0a5-4c0d-a501-e715dcc7cb06,81c57a00-6a1b-4cb0-bc6c-d74b6ccd04ef,170e4510-cdd6-44e6-911b-d1c1c19c9bf6,c8e5a53f-fc85-4e53-867d-d06d82bdb787,08ac8e26-f869-4934-b1f8-6d7da55c0732,
tch_20200716-113153_2,1b3148e1-c72a-11ea-acee-0242ac110002,std_1594879423182_2,class_20200716-113153_2,aMxT-iPDo,c1435e6b-cb17-42f4-915e-eac39a133424,c83ab8a5-f25e-413b-b26d-8e0a953816c9,57461ddf-dbfe-48db-a8bd-414863be7352,2fe09706-5f7b-4a1a-a21f-32b85fa0a9a4,a7086549-926f-406d-93a8-02c0b229239c,
