tch_20200505-114504_1,class_20200505-114504_1,fRuk-C68E,,ccd32335-fd42-4a04-9402-0a5ec87e308e,14160d4f-36cc-4961-986b-bbb6f91c79ed,c1608d82-4a40-457f-83f6-875140bcee1c,5dbda395-6910-4b13-930a-ec60ab4f8ea6,61822d4a-a0b3-4f0a-b358-22deea9704bb
tch_20200505-114504_2,class_20200505-114504_2,T74h-E4uK,,dd3a1cc8-8cc3-4565-800d-9ce72bfe36f1,9cf2ca00-8585-456e-8262-ba1699ba9fe1,3e85bc45-bf27-481d-b4eb-d186f5261239,325d017b-5d38-48e4-a28a-6f6d9f0a9faf,0dca0edd-3e6d-47f2-a809-79607215346b
tch_20200505-114504_3,class_20200505-114504_3,t8K2-k9EY,,f433f7af-a97a-4fa9-8b9f-47a1eeecd700,0c815be2-3ff1-477d-9717-2592f6c7c99f,8be76027-c249-48c4-8991-a9c9a10a52bd,4cf3a829-a9f9-412f-981d-354877797c10,82bf4aaf-e557-4905-a640-4031de06f571
tch_20200505-114504_4,class_20200505-114504_4,f2k9-PFcg,,d8568ca5-bbb2-429f-b91b-f65cc47f2191,40aee647-63a9-4064-95b7-298ccbaff527,5e1db7ae-03c4-4898-9362-ba2dbf3eedde,3ffa24ea-c593-40f4-b548-34455d397cc8,5c81c4dc-e2c7-4266-9aab-c930196c6099
tch_20200505-114504_5,class_20200505-114504_5,v34J-UPKa,,2d48bc0f-33d8-4ce9-91f5-c0aa29acdf24,f30beb39-96b8-4d4a-80a8-8fed7d5e27a9,675f6ba8-ef3c-432d-ae28-59d8fc60801a,dde76fe5-93b7-430e-8232-c2f9cd678d14,fe836d46-d381-4a46-ba67-ab337b5370dd
tch_20200505-114504_7,class_20200505-114504_7,RtPA-C23d,,8d593ca0-1328-4659-a71f-f23434f8de9a,defcfd29-18ba-4212-bda5-62db789cfece,1a57830e-2dc8-49d0-b943-550da1fc897c,87ffcdfc-6d84-4b84-b85d-d34d31ba17bb,98cff8cf-0e5c-4df7-b614-0818f41115ec
tch_20200505-114504_6,class_20200505-114504_6,fLXw-VEs8,,c86c88c6-acba-4607-abdb-5a804aca0c20,7199d281-77ca-4e2a-aafe-194b68dc2907,fe0882ec-4105-4c01-a5f8-30887f9cff4a,146b1e44-afb6-4c14-889a-92fc73e8e25c,1cb78b11-18e8-43eb-86de-383f484327c0
tch_20200505-114504_8,class_20200505-114504_8,9ag6-Fjsz,,26f56459-fb1b-4097-a93e-dee2446f6333,d37b6220-980f-467e-9aa1-a783261d0b48,98a759f7-330b-4608-bbb0-357244f3be01,089ed2e3-1bcb-4b29-8edb-2df2504586e5,647ecd4a-2f91-4505-8651-86cea328d1bf
tch_20200505-114504_9,class_20200505-114504_9,U478-xK8a,,ebd7a2a3-a7a4-4aef-826f-2540a9d32222,76952131-1c16-4556-937f-d49af36c32f6,65ddf528-94ac-427d-996d-d8507a077efa,cc0818d8-5410-45ff-a359-cdc6732482f6,64016c01-bb19-4ff4-8ca2-3bea30f55fbd
tch_20200505-114504_10,class_20200505-114504_10,2efT-tqeY,,2928eac8-aaee-4376-a4b2-1ed3de44724a,a24eaf70-398c-4290-a098-b0eccc675de8,7dd68449-2c29-48f2-97b8-231b4d67b880,87514ab8-0cfd-4568-b939-56b84a535f30,512fb2b5-8866-40ba-93a1-90be8083ed9e
tch_20200505-114504_11,class_20200505-114504_11,9aD2-F4Jt,,3dea2239-cf9e-4f77-bdcb-d219bbb03462,b27fe9d8-1e58-420b-b87f-b16b16ff2d0e,af87b530-e118-44ac-bebb-f5d22b753714,9f46a9f9-ef0d-450a-942e-108e7e51c04b,f168a09d-8c88-4751-a4c7-6649e02afd66
tch_20200505-114504_13,class_20200505-114504_13,8o93-r876,,f78906b2-3b8a-4b98-8166-564bbc0b1d52,147b3360-0e34-47e5-9804-9c887cafb680,729693e7-8cb9-4dd5-8330-cac35325a61f,1d9b654d-cba6-4651-b17b-b5ebd2d4be10,525fd85b-4fee-4fc2-86e2-492f7605589a
tch_20200505-114504_12,class_20200505-114504_12,3687-c3iv,,a52d1395-2117-43db-b074-dfd964538594,6562a9ed-754d-4083-ba20-3fcaa0b6c026,eb2c905a-f01a-44ef-b364-8cd3ba10a166,ea7ae6c9-fd15-4068-b58a-f3d281bc20ba,44314605-d2d1-481d-81f5-175a8518f44a
tch_20200505-114504_14,class_20200505-114504_14,UHg9-mz3K,,bc563926-3f97-4285-9a96-23d5397b39e3,6edee36c-9f4c-45ab-ace5-cb20265e8f60,9891d5d5-1325-4c08-8cbb-05dd3f28c3f6,2f70e2a1-253e-4bf4-a633-2f6149a8d084,d702f19e-4a23-4dbe-8ab4-8e9e0c6241ee
