student,classcode
perf_prod_std_05411,bM2c-iMgB
perf_prod_std_05412,dQTG-i97U
perf_prod_std_05413,PcV8-h3fW
perf_prod_std_05414,A3gG-jaXK
perf_prod_std_05415,EH2b-GiHF
perf_prod_std_05416,J2c3-4ANE
perf_prod_std_05417,PFeG-7cLb
perf_prod_std_05418,aKc6-9V2H
perf_prod_std_05419,fGg3-6H6h
perf_prod_std_05420,dM7W-T6Ja
perf_prod_std_05421,Qd28-V7gU
perf_prod_std_05422,6e3N-bHeA
perf_prod_std_05423,jX2Y-L2Pf
perf_prod_std_05424,QC7D-QV7g
perf_prod_std_05425,Teg7-K6Bg
perf_prod_std_05426,BbM3-WJbU
perf_prod_std_05427,2F3J-PdLi
perf_prod_std_05428,QYbh-ZcNd
perf_prod_std_05429,KFPa-HWLg
perf_prod_std_05430,72Da-N68g
perf_prod_std_05431,JdVR-gaBF
perf_prod_std_05432,4be3-7TR9
perf_prod_std_05433,hYP7-aBFY
perf_prod_std_05434,fU3d-eVcA
perf_prod_std_05435,d87j-9h4b
perf_prod_std_05436,6Df2-729U
perf_prod_std_05437,3R7D-4gB3
perf_prod_std_05438,hWf3-d3fH
perf_prod_std_05439,eEKd-H98c
perf_prod_std_05440,gbGH-XF3L
perf_prod_std_05441,4d8R-eHAe
perf_prod_std_05442,gW7g-MGac
perf_prod_std_05443,XRch-jH3i
perf_prod_std_05444,i6AE-HZ73
perf_prod_std_05445,hBa7-TCaj
perf_prod_std_05446,UHd4-E2Wi
perf_prod_std_05447,dFa9-K7N9
perf_prod_std_05448,fHdi-he92
perf_prod_std_05449,9cBA-fcVg
perf_prod_std_05450,2X8U-A83a
perf_prod_std_05451,iN9Q-gaPQ
perf_prod_std_05452,H7ag-bY96
perf_prod_std_05453,a8jM-236C
perf_prod_std_05454,igTN-6Nd8
perf_prod_std_05455,4EgP-ec9B
perf_prod_std_05456,2cUH-4J3D
perf_prod_std_05457,HgQU-hGDV
perf_prod_std_05458,gTc2-3Z82
perf_prod_std_05459,NZEW-f7iG
perf_prod_std_05460,K2d2-feKi
perf_prod_std_05461,jPeb-3c87
perf_prod_std_05462,7eEP-fj3f
perf_prod_std_05463,c8P2-Ugj9
perf_prod_std_05464,f2e3-2igc
perf_prod_std_05465,92Nc-H64Y
perf_prod_std_05466,eRW3-acUd
perf_prod_std_05467,c86U-bci8
perf_prod_std_05468,MA46-W2Md
perf_prod_std_05469,K79j-igjb
perf_prod_std_05470,dMH7-bG36
perf_prod_std_05471,6B7a-c6Ua
perf_prod_std_05472,ZHMf-XB4j
perf_prod_std_05473,dT93-jgTU
perf_prod_std_05474,JYWT-i29M
perf_prod_std_05475,fidc-haXa
perf_prod_std_05476,C2QW-giZ6
perf_prod_std_05477,hjJ9-BgiH
perf_prod_std_05478,67X7-3PaK
perf_prod_std_05479,H73Q-edha
perf_prod_std_05480,bP8d-aieY
perf_prod_std_05481,Qe8c-gQ6g
perf_prod_std_05482,3f9Z-2dXB
perf_prod_std_05483,2c89-Hfec
perf_prod_std_05484,4M67-2Mj4
