tch_20220801-133814_1,939548cf-b917-45f4-b549-09002fabf44e,std_1659341380261_1,628468ab-1255-4ff5-b03c-b78ae5a01fae
tch_20220801-133814_1,a30deeeb-9c6c-4050-813e-d84f1d1ca785,std_1659341407202_1,628468ab-1255-4ff5-b03c-b78ae5a01fae
tch_20220801-133814_1,528e1f0b-9f46-4032-8dc5-7887b620d3b8,std_1659341436964_1,628468ab-1255-4ff5-b03c-b78ae5a01fae
tch_20220801-133814_1,726cc16e-f8f9-49ec-9b00-4a9c4e4206c7,std_1659341465026_1,628468ab-1255-4ff5-b03c-b78ae5a01fae
tch_20220801-133814_1,b7e35fcd-ec03-441e-953a-cf79c8ea0500,std_1659341489023_1,628468ab-1255-4ff5-b03c-b78ae5a01fae
tch_20220801-133814_1,b8429102-4bc1-4911-adbc-a6bf24647c73,std_1659341510897_1,a3559aeb-9eb5-49f7-9c6d-f14291e0aadf
tch_20220801-133814_1,329bb1c5-ecff-4f06-80c5-42a2b45a6ac9,std_1659341535021_1,a3559aeb-9eb5-49f7-9c6d-f14291e0aadf
tch_20220801-133814_1,8b0fb49b-5cbb-47cc-b07e-f81cff546399,std_1659341562587_1,a3559aeb-9eb5-49f7-9c6d-f14291e0aadf
tch_20220801-133814_1,49e41d00-0b18-4f60-80b7-3843f5da5bdf,std_1659341589506_1,a3559aeb-9eb5-49f7-9c6d-f14291e0aadf
tch_20220801-133814_2,662e8c51-c5cb-4dc3-a607-52ac4724c046,std_1659341426647_2,cee8437f-2bb7-406c-9cfd-9539f1c7edae
tch_20220801-133814_1,a4910dc8-730a-40dd-9f2e-418ee81bba74,std_1659341619453_1,a3559aeb-9eb5-49f7-9c6d-f14291e0aadf
tch_20220801-133814_2,96423aef-74e6-4d0b-8102-da9499f0e8d9,std_1659341453990_2,cee8437f-2bb7-406c-9cfd-9539f1c7edae
tch_20220801-133814_2,0ad24070-dd7d-4607-970d-cc8313dcac6d,std_1659341482175_2,cee8437f-2bb7-406c-9cfd-9539f1c7edae
tch_20220801-133814_2,86aabb39-6b76-4c6e-8b2c-d8e66af10d15,std_1659341507257_2,cee8437f-2bb7-406c-9cfd-9539f1c7edae
tch_20220801-133814_2,c04f6eee-a820-45e1-af85-3bd430f76441,std_1659341533491_2,cee8437f-2bb7-406c-9cfd-9539f1c7edae
tch_20220801-133814_1,d1d6fe43-d5eb-4ece-8689-b0e57967193b,std_1659341644417_1,8ab76ea6-8485-4d50-80e3-9d80896e68d5
tch_20220801-133814_1,48bdbc53-3bae-4ea0-9c9b-f7dc71f7c94f,std_1659341672530_1,8ab76ea6-8485-4d50-80e3-9d80896e68d5
tch_20220801-133814_1,e6b4bcf1-a868-4019-a823-e7174938bec4,std_1659341696479_1,8ab76ea6-8485-4d50-80e3-9d80896e68d5
tch_20220801-133814_2,615e9cac-4bf6-467f-bf96-22e712f2f886,std_1659341558373_2,2d7fcf56-5a36-4734-bd2e-9d1188a7c603
tch_20220801-133814_1,37c88921-ff01-4c4d-828e-8c71edc6b7b6,std_1659341724960_1,8ab76ea6-8485-4d50-80e3-9d80896e68d5
tch_20220801-133814_1,d3cb5e21-a974-473b-ac8d-4275aeaf096c,std_1659341752043_1,8ab76ea6-8485-4d50-80e3-9d80896e68d5
tch_20220801-133814_2,50080fc1-3679-41f0-9521-c75d8007aaab,std_1659341584872_2,2d7fcf56-5a36-4734-bd2e-9d1188a7c603
tch_20220801-133814_2,bf47bff0-7e58-47da-9d17-0646993747f0,std_1659341611339_2,2d7fcf56-5a36-4734-bd2e-9d1188a7c603
tch_20220801-133814_2,11e2f17e-1f17-4b84-ab95-c96ef1633e71,std_1659341635531_2,2d7fcf56-5a36-4734-bd2e-9d1188a7c603
tch_20220801-133814_1,959c1925-ee88-4bc6-a5f2-b65b6a996c4c,std_1659341779869_1,31b87231-6f89-4ab0-9185-2d2eff70802f
tch_20220801-133814_2,949b2c49-1e6a-4a62-89df-2f74d0ce8348,std_1659341664361_2,2d7fcf56-5a36-4734-bd2e-9d1188a7c603
tch_20220801-133814_1,be03a699-39b1-42ab-85a2-b2f180fd6865,std_1659341808433_1,31b87231-6f89-4ab0-9185-2d2eff70802f
tch_20220801-133814_1,cbc0c7bf-bce2-4488-87c5-1cfc5630a70e,std_1659341831925_1,31b87231-6f89-4ab0-9185-2d2eff70802f
tch_20220801-133814_1,7ef5910f-e9ee-4c10-8068-77c4d61cbfe9,std_1659341858212_1,31b87231-6f89-4ab0-9185-2d2eff70802f
tch_20220801-133814_1,cd178c29-1fd7-44f5-81bf-3bf8ee61c14c,tch_20220801-133814_1,31b87231-6f89-4ab0-9185-2d2eff70802f
