tch_20201210-202217_1,e86cce32-3af7-11eb-a47c-0242ac110003,std_1607612200080_1,96098fc4-2457-44ef-8ee9-ee45a56342f3
tch_20201210-202217_1,e1c354c4-3af7-11eb-a47c-0242ac110003,std_1607612188879_1,96098fc4-2457-44ef-8ee9-ee45a56342f3
tch_20201210-202217_1,dc0e9b9a-3af7-11eb-90a7-0242ac110003,std_1607612179290_1,96098fc4-2457-44ef-8ee9-ee45a56342f3
tch_20201210-202217_1,d5897374-3af7-11eb-90a7-0242ac110003,std_1607612168334_1,96098fc4-2457-44ef-8ee9-ee45a56342f3
tch_20201210-202217_1,ce8fddce-3af7-11eb-a47c-0242ac110003,std_1607612156639_1,96098fc4-2457-44ef-8ee9-ee45a56342f3
tch_20201210-202217_1,c86b24cb-3af7-11eb-90a7-0242ac110003,std_1607612146366_1,d6cc9bcb-5266-460a-9d44-47dc9ff03001
tch_20201210-202217_1,c319c15b-3af7-11eb-a47c-0242ac110003,std_1607612137449_1,d6cc9bcb-5266-460a-9d44-47dc9ff03001
tch_20201210-202217_2,f964d4ef-3af7-11eb-a47c-0242ac110003,std_1607612228510_2,0d3f92fa-4cb3-42c6-8eea-1580479c9c32
tch_20201210-202217_1,be575663-3af7-11eb-a47c-0242ac110003,std_1607612129449_1,d6cc9bcb-5266-460a-9d44-47dc9ff03001
tch_20201210-202217_2,f48e9476-3af7-11eb-a47c-0242ac110003,std_1607612220413_2,0d3f92fa-4cb3-42c6-8eea-1580479c9c32
tch_20201210-202217_1,b76e3c2e-3af7-11eb-a47c-0242ac110003,std_1607612117844_1,d6cc9bcb-5266-460a-9d44-47dc9ff03001
tch_20201210-202217_2,ef1d7489-3af7-11eb-90a7-0242ac110003,std_1607612211230_2,0d3f92fa-4cb3-42c6-8eea-1580479c9c32
tch_20201210-202217_1,b246a78a-3af7-11eb-90a7-0242ac110003,std_1607612109197_1,d6cc9bcb-5266-460a-9d44-47dc9ff03001
tch_20201210-202217_2,ea5ba63a-3af7-11eb-90a7-0242ac110003,std_1607612203286_2,0d3f92fa-4cb3-42c6-8eea-1580479c9c32
tch_20201210-202217_2,e471377e-3af7-11eb-a47c-0242ac110003,std_1607612193359_2,0d3f92fa-4cb3-42c6-8eea-1580479c9c32
tch_20201210-202217_3,06a1335b-3af8-11eb-a47c-0242ac110003,std_1607612250729_3,420a9ce1-f0e8-4c5b-b6f0-b8a4af477847
tch_20201210-202217_1,abe02aaa-3af7-11eb-a47c-0242ac110003,std_1607612098448_1,98d547e1-2abd-4cdd-8555-ca5263a8987c
tch_20201210-202217_2,ddaae6f7-3af7-11eb-90a7-0242ac110003,std_1607612181984_2,7eaf42f2-6f3e-4777-9527-a06f92c3b026
tch_20201210-202217_3,012563d1-3af8-11eb-90a7-0242ac110003,std_1607612241528_3,420a9ce1-f0e8-4c5b-b6f0-b8a4af477847
tch_20201210-202217_1,a6ae0ee8-3af7-11eb-90a7-0242ac110003,std_1607612089715_1,98d547e1-2abd-4cdd-8555-ca5263a8987c
