student,classcode
1810std10012f4a200a358393ff177e1a1739a017,j3bi-dTZX
1810std10012f4a200a358393ff177e1a1739a018,j3bi-dTZX
1810std10012f4a200a358393ff177e1a1739a019,j3bi-dTZX
1810std10012f4a200a358393ff177e1a1739a020,j3bi-dTZX
1810std10012f4a200a358393ff177e1a1739a021,j3bi-dTZX
1810std10012f4a200a358393ff177e1a1739a022,j3bi-dTZX
1810std10012f4a200a358393ff177e1a1739a023,j3bi-dTZX
1810std10012f4a200a358393ff177e1a1739a024,j3bi-dTZX
1810std10012f4a200a358393ff177e1a1739a025,j3bi-dTZX
1810std10012f4a200a358393ff177e1a1739a026,j3bi-dTZX
1810std10012f4a200a358393ff177e1a1739a027,j3bi-dTZX
1810std10012f4a200a358393ff177e1a1739a028,j3bi-dTZX
1810std10012f4a200a358393ff177e1a1739a029,j3bi-dTZX
1810std10012f4a200a358393ff177e1a1739a030,j3bi-dTZX
1810std10012f4a200a358393ff177e1a1739a031,j3bi-dTZX
1810std10012f4a200a358393ff177e1a1739a032,j3bi-dTZX
1810std10012f4a200a358393ff177e1a1739a033,j3bi-dTZX
1810std10012f4a200a358393ff177e1a1739a034,j3bi-dTZX
1810std10012f4a200a358393ff177e1a1739a035,j3bi-dTZX
1810std10012f4a200a358393ff177e1a1739a036,j3bi-dTZX
1810std10012f4a200a358393ff177e1a1739a037,j3bi-dTZX
1810std10012f4a200a358393ff177e1a1739a038,j3bi-dTZX
1810std10012f4a200a358393ff177e1a1739a039,j3bi-dTZX
1810std10012f4a200a358393ff177e1a1739a040,j3bi-dTZX
1810std10012f4a200a358393ff177e1a1739a041,j3bi-dTZX
1810std10012f4a200a358393ff177e1a1739a042,j3bi-dTZX
1810std10012f4a200a358393ff177e1a1739a043,j3bi-dTZX
1810std10012f4a200a358393ff177e1a1739a044,j3bi-dTZX
1810std10012f4a200a358393ff177e1a1739a045,j3bi-dTZX
1810std10012f4a200a358393ff177e1a1739a046,j3bi-dTZX
1810std10012f4a200a358393ff177e1a1739a047,j3bi-dTZX
1810std10012f4a200a358393ff177e1a1739a048,j3bi-dTZX
1810std10012f4a200a358393ff177e1a1739a049,j3bi-dTZX
1810std10012f4a200a358393ff177e1a1739a050,j3bi-dTZX
1810std10012f4a200a358393ff177e1a1739a051,j3bi-dTZX
1810std10012f4a200a358393ff177e1a1739a052,j3bi-dTZX
1810std10012f4a200a358393ff177e1a1739a053,j3bi-dTZX
1810std10012f4a200a358393ff177e1a1739a054,j3bi-dTZX
1810std10012f4a200a358393ff177e1a1739a055,j3bi-dTZX
1810std10012f4a200a358393ff177e1a1739a056,j3bi-dTZX
1810std10012f4a200a358393ff177e1a1739a057,j3bi-dTZX
1810std10012f4a200a358393ff177e1a1739a058,j3bi-dTZX
1810std10012f4a200a358393ff177e1a1739a059,j3bi-dTZX
1810std10012f4a200a358393ff177e1a1739a060,j3bi-dTZX
1810std10012f4a200a358393ff177e1a1739a061,j3bi-dTZX
1810std10012f4a200a358393ff177e1a1739a062,j3bi-dTZX
1810std10012f4a200a358393ff177e1a1739a063,j3bi-dTZX
1810std10012f4a200a358393ff177e1a1739a064,j3bi-dTZX
1810std10012f4a200a358393ff177e1a1739a065,j3bi-dTZX
1810std10012f4a200a358393ff177e1a1739a066,j3bi-dTZX
1810std10012f4a200a358393ff177e1a1739a067,j3bi-dTZX
1810std10012f4a200a358393ff177e1a1739a068,j3bi-dTZX
1810std10012f4a200a358393ff177e1a1739a069,j3bi-dTZX
1810std10012f4a200a358393ff177e1a1739a070,j3bi-dTZX
1810std10012f4a200a358393ff177e1a1739a071,j3bi-dTZX
1810std10012f4a200a358393ff177e1a1739a072,j3bi-dTZX
1810std10012f4a200a358393ff177e1a1739a073,j3bi-dTZX
1810std10012f4a200a358393ff177e1a1739a074,j3bi-dTZX
1810std10012f4a200a358393ff177e1a1739a075,j3bi-dTZX
