std_1594377195269_2,56e627fd-278f-4027-8fb3-2fad850b2bac,tch_20200710-155544_2
std_1594377173059_1,d7314686-0e37-4905-87ac-0cf7e4a34bc0,tch_20200710-155544_1
std_1594377208134_3,c08e1c01-aa50-465d-a575-6d1504a42007,tch_20200710-155544_3
std_1594377224682_4,24b088b8-9477-431c-878c-636a1dccafd4,tch_20200710-155544_4
std_1594377088162_2,c5344664-4b16-404e-b6de-1f706ec4a0a8,tch_20200710-155544_2
std_1594377246730_5,c01ff312-0b22-4aee-9ba8-883c92b1e365,tch_20200710-155544_5
std_1594377060261_1,4ba1a346-e9cc-4e89-b12f-f39576328db3,tch_20200710-155544_1
std_1594377099385_3,7933a40a-7742-4496-87c6-f4bb108e110f,tch_20200710-155544_3
std_1594377120286_4,d0829c8a-59b1-4c38-8218-06654641d360,tch_20200710-155544_4
std_1594377264462_6,d4e8b0c5-c7df-4f02-b3a5-388aa98df6a0,tch_20200710-155544_6
std_1594376968713_2,8ee9a0a9-fe52-444a-a3e6-7d2496331d39,tch_20200710-155544_2
std_1594377133136_5,2e567df1-4bb7-41f4-ab56-4958658fc20c,tch_20200710-155544_5
std_1594377286000_7,bd05abf8-c06e-41fa-8711-c2156aedca06,tch_20200710-155544_7
std_1594376947895_1,7ed0d764-6f5a-46da-89e0-c3e58692c345,tch_20200710-155544_1
std_1594377299708_8,b08f8236-329a-4e0d-a7cc-68615c5a10ef,tch_20200710-155544_8
std_1594376984283_3,cac32344-708c-4729-8102-4ba2274071b8,tch_20200710-155544_3
std_1594377005429_4,75dc1158-a188-4978-8697-cd15d2da1884,tch_20200710-155544_4
std_1594377148271_6,e86e546b-cd00-43b0-9f5b-3cd51a9b77cd,tch_20200710-155544_6
std_1594376849639_2,9f774b04-a9d5-4389-85b2-b7fe496e1d95,tch_20200710-155544_2
std_1594377015884_5,b14e705c-f916-4adc-8b20-683bf51b8ef4,tch_20200710-155544_5
std_1594377172339_7,d6fa331e-42ca-4619-9ce1-b5fa885caab2,tch_20200710-155544_7
std_1594377332851_9,fbc2c0ae-9f86-40d9-bee2-34ae7f97aa7c,tch_20200710-155544_9
std_1594376831950_1,dc30a806-51df-431a-96c6-97e6758322df,tch_20200710-155544_1
std_1594377179973_8,4cff77c1-ae12-4968-b6de-e327f78c6a4f,tch_20200710-155544_8
std_1594376870242_3,1368fb23-e2ef-4821-9436-6bb5e9461253,tch_20200710-155544_3
std_1594376893623_4,3e6661c9-292b-4585-9bab-0a8cfb4a518b,tch_20200710-155544_4
std_1594377033517_6,66811336-fe72-4561-b3ce-d05298379799,tch_20200710-155544_6
std_1594377357063_10,c9407c69-e450-4a44-a5e4-7e2bc358cde0,tch_20200710-155544_10
std_1594377367792_11,503ed53f-0a4e-40bc-84c7-457fa33cf570,tch_20200710-155544_11
std_1594377377335_12,aa72eb85-a477-4a44-befd-86c09f210af2,tch_20200710-155544_12
std_1594377052820_7,bdfb0481-f696-411a-9db9-6b407cfeff22,tch_20200710-155544_7
std_1594376904536_5,733f59b5-aa03-4513-84b8-44d5dec385f4,tch_20200710-155544_5
std_1594377217713_9,de17aabf-4941-4dd0-b123-15bd921e9f46,tch_20200710-155544_9
std_1594377075244_8,887e74fb-ae28-41bb-b9ff-0c327eaff7b6,tch_20200710-155544_8
std_1594376923014_6,d7a4dff2-3f05-426d-941b-3b49d30ee6a0,tch_20200710-155544_6
std_1594377241551_10,775039a7-98bb-4e91-877d-9fbb0b44e1e2,tch_20200710-155544_10
std_1594377252145_11,2464da6c-6c0f-43df-9bb4-cc661bc58dfd,tch_20200710-155544_11
std_1594377417064_13,cdd74ce5-a52f-4c25-b241-81f4228498a7,tch_20200710-155544_13
std_1594377265085_12,1b540231-b95f-4643-8e48-17a45ecdb52a,tch_20200710-155544_12
std_1594376944082_7,f79196d7-5318-4356-8d53-dd17627564ba,tch_20200710-155544_7
std_1594377104067_9,8cf866de-53a7-4642-a84a-992e60a368a0,tch_20200710-155544_9
std_1594376966384_8,077a94c3-ec57-40c2-887e-da8aa5eaef17,tch_20200710-155544_8
std_1594377432868_14,6a85dbbd-8bdd-43e9-a7d3-e6196a624596,tch_20200710-155544_14
std_1594377449794_15,085b07c3-6b80-4809-baaf-5b2d895ba6b4,tch_20200710-155544_15
std_1594377123064_10,eb097be2-0776-4038-b2ca-3bafe153ae4e,tch_20200710-155544_10
std_1594377138061_11,2d8fbf67-4078-434e-ab92-0c3aaf45b4b6,tch_20200710-155544_11
std_1594377301338_13,54a018d6-14c3-4425-9b28-cb28b041f69f,tch_20200710-155544_13
std_1594377455950_16,55b440a2-9de9-4992-a0ce-d8654cbd2825,tch_20200710-155544_16
std_1594377162232_12,2715beb9-e376-43e8-9b8e-d74a8430a7db,tch_20200710-155544_12
std_1594376985607_9,68fb7aed-039e-45fc-966f-e1f07d80cbae,tch_20200710-155544_9
std_1594377322435_14,3d6268c3-3dfe-4198-b12c-4c6ac3607256,tch_20200710-155544_14
std_1594377332886_15,e59a8d06-e68a-4ff8-ad96-62a0c4de1d1b,tch_20200710-155544_15
std_1594377486796_17,c0ff9aec-70ae-48cb-ba5e-3003b82465ad,tch_20200710-155544_17
std_1594377006587_10,79771be6-143a-4bb5-8d7b-25622c347365,tch_20200710-155544_10
std_1594377028204_11,01cdd8f9-3f45-459c-bba2-76974296664b,tch_20200710-155544_11
std_1594377189989_13,18c18336-6559-4b51-9868-6f5d1e2c046d,tch_20200710-155544_13
std_1594377341182_16,ae99c307-0a85-479b-a003-2b074604432c,tch_20200710-155544_16
std_1594377046706_12,82af5b4a-e351-4448-8df5-d2bbf724804b,tch_20200710-155544_12
std_1594377521124_18,39432948-d75a-421c-b959-d68b083d154c,tch_20200710-155544_18
std_1594377520999_19,c58b5b3f-573a-4fa4-bc4b-2bf200e26708,tch_20200710-155544_19
std_1594377201362_14,b07f30e1-db07-4a05-8fbd-2a4902147e78,tch_20200710-155544_14
std_1594377226076_15,3cd7a5d5-e868-4e9e-9557-93d78f9efc90,tch_20200710-155544_15
std_1594377379604_17,3ec49feb-8a9d-47c9-b9d1-15510dac1beb,tch_20200710-155544_17
std_1594377071525_13,f0c3efb8-b5e9-4517-92a7-5966b9a26ffe,tch_20200710-155544_13
std_1594377228370_16,c8250ff5-b090-4cda-ace7-042b2b32ac74,tch_20200710-155544_16
std_1594377553893_20,f4601b8a-3829-488f-8cf1-d2eb674d98bb,tch_20200710-155544_20
std_1594377400501_18,5fb2550e-ea78-4fd9-965b-73e0ae0bebe1,tch_20200710-155544_18
std_1594377411483_19,857b636b-4425-46ac-a859-b6fd12d9673f,tch_20200710-155544_19
std_1594377089162_14,02b0ecee-dacd-453d-b1e8-855633ae6813,tch_20200710-155544_14
std_1594377586881_22,f28c54bc-f7a8-4fe6-94ba-2366e7c89c64,tch_20200710-155544_22
std_1594377110628_15,0bdc89ab-6a6c-4dd0-8e32-9b90f5c2fd62,tch_20200710-155544_15
