student,classcode
4b9bc100c44e44c68453c14c1c8ce001,2fb9-DXMZ
4b9bc100c44e44c68453c14c1c8ce002,2fb9-DXMZ
4b9bc100c44e44c68453c14c1c8ce003,2fb9-DXMZ
4b9bc100c44e44c68453c14c1c8ce004,2fb9-DXMZ
4b9bc100c44e44c68453c14c1c8ce005,2fb9-DXMZ
4b9bc100c44e44c68453c14c1c8ce006,2fb9-DXMZ
4b9bc100c44e44c68453c14c1c8ce007,2fb9-DXMZ
4b9bc100c44e44c68453c14c1c8ce008,2fb9-DXMZ
4b9bc100c44e44c68453c14c1c8ce009,2fb9-DXMZ
4b9bc100c44e44c68453c14c1c8ce010,2fb9-DXMZ
4b9bc100c44e44c68453c14c1c8ce011,2fb9-DXMZ
4b9bc100c44e44c68453c14c1c8ce012,2fb9-DXMZ
4b9bc100c44e44c68453c14c1c8ce013,2fb9-DXMZ
4b9bc100c44e44c68453c14c1c8ce014,2fb9-DXMZ
4b9bc100c44e44c68453c14c1c8ce015,2fb9-DXMZ
4b9bc100c44e44c68453c14c1c8ce016,2fb9-DXMZ
4b9bc100c44e44c68453c14c1c8ce017,2fb9-DXMZ
4b9bc100c44e44c68453c14c1c8ce018,2fb9-DXMZ
4b9bc100c44e44c68453c14c1c8ce019,2fb9-DXMZ
4b9bc100c44e44c68453c14c1c8ce020,2fb9-DXMZ
4b9bc100c44e44c68453c14c1c8ce021,g8D2-RN6i
4b9bc100c44e44c68453c14c1c8ce022,g8D2-RN6i
4b9bc100c44e44c68453c14c1c8ce023,g8D2-RN6i
4b9bc100c44e44c68453c14c1c8ce024,g8D2-RN6i
4b9bc100c44e44c68453c14c1c8ce025,g8D2-RN6i
4b9bc100c44e44c68453c14c1c8ce026,g8D2-RN6i
4b9bc100c44e44c68453c14c1c8ce027,g8D2-RN6i
4b9bc100c44e44c68453c14c1c8ce028,g8D2-RN6i
4b9bc100c44e44c68453c14c1c8ce029,g8D2-RN6i
4b9bc100c44e44c68453c14c1c8ce030,g8D2-RN6i
4b9bc100c44e44c68453c14c1c8ce031,g8D2-RN6i
4b9bc100c44e44c68453c14c1c8ce032,g8D2-RN6i
4b9bc100c44e44c68453c14c1c8ce033,g8D2-RN6i
4b9bc100c44e44c68453c14c1c8ce034,g8D2-RN6i
4b9bc100c44e44c68453c14c1c8ce035,g8D2-RN6i
4b9bc100c44e44c68453c14c1c8ce036,g8D2-RN6i
4b9bc100c44e44c68453c14c1c8ce037,g8D2-RN6i
4b9bc100c44e44c68453c14c1c8ce038,g8D2-RN6i
4b9bc100c44e44c68453c14c1c8ce039,g8D2-RN6i
4b9bc100c44e44c68453c14c1c8ce040,g8D2-RN6i
4b9bc100c44e44c68453c14c1c8ce041,CN9h-bCAe
4b9bc100c44e44c68453c14c1c8ce042,CN9h-bCAe
4b9bc100c44e44c68453c14c1c8ce043,CN9h-bCAe
4b9bc100c44e44c68453c14c1c8ce044,CN9h-bCAe
4b9bc100c44e44c68453c14c1c8ce045,CN9h-bCAe
4b9bc100c44e44c68453c14c1c8ce046,CN9h-bCAe
4b9bc100c44e44c68453c14c1c8ce047,CN9h-bCAe
4b9bc100c44e44c68453c14c1c8ce048,CN9h-bCAe
4b9bc100c44e44c68453c14c1c8ce049,CN9h-bCAe
4b9bc100c44e44c68453c14c1c8ce050,CN9h-bCAe
4b9bc100c44e44c68453c14c1c8ce051,CN9h-bCAe
4b9bc100c44e44c68453c14c1c8ce052,CN9h-bCAe
4b9bc100c44e44c68453c14c1c8ce053,CN9h-bCAe
4b9bc100c44e44c68453c14c1c8ce054,CN9h-bCAe
4b9bc100c44e44c68453c14c1c8ce055,CN9h-bCAe
4b9bc100c44e44c68453c14c1c8ce056,CN9h-bCAe
4b9bc100c44e44c68453c14c1c8ce057,CN9h-bCAe
4b9bc100c44e44c68453c14c1c8ce058,CN9h-bCAe
4b9bc100c44e44c68453c14c1c8ce059,CN9h-bCAe
4b9bc100c44e44c68453c14c1c8ce060,CN9h-bCAe
4b9bc100c44e44c68453c14c1c8ce061,aF9b-Q2YB
4b9bc100c44e44c68453c14c1c8ce062,aF9b-Q2YB
4b9bc100c44e44c68453c14c1c8ce063,aF9b-Q2YB
4b9bc100c44e44c68453c14c1c8ce064,aF9b-Q2YB
4b9bc100c44e44c68453c14c1c8ce065,aF9b-Q2YB
4b9bc100c44e44c68453c14c1c8ce066,aF9b-Q2YB
4b9bc100c44e44c68453c14c1c8ce067,aF9b-Q2YB
4b9bc100c44e44c68453c14c1c8ce068,aF9b-Q2YB
4b9bc100c44e44c68453c14c1c8ce069,aF9b-Q2YB
4b9bc100c44e44c68453c14c1c8ce070,aF9b-Q2YB
4b9bc100c44e44c68453c14c1c8ce071,aF9b-Q2YB
4b9bc100c44e44c68453c14c1c8ce072,aF9b-Q2YB
4b9bc100c44e44c68453c14c1c8ce073,aF9b-Q2YB
4b9bc100c44e44c68453c14c1c8ce074,aF9b-Q2YB
4b9bc100c44e44c68453c14c1c8ce075,aF9b-Q2YB
4b9bc100c44e44c68453c14c1c8ce076,aF9b-Q2YB
4b9bc100c44e44c68453c14c1c8ce077,aF9b-Q2YB
4b9bc100c44e44c68453c14c1c8ce078,aF9b-Q2YB
4b9bc100c44e44c68453c14c1c8ce079,aF9b-Q2YB
4b9bc100c44e44c68453c14c1c8ce080,aF9b-Q2YB
4b9bc100c44e44c68453c14c1c8ce081,cgNW-2b8f
4b9bc100c44e44c68453c14c1c8ce082,cgNW-2b8f
4b9bc100c44e44c68453c14c1c8ce083,cgNW-2b8f
4b9bc100c44e44c68453c14c1c8ce084,cgNW-2b8f
4b9bc100c44e44c68453c14c1c8ce085,cgNW-2b8f
4b9bc100c44e44c68453c14c1c8ce086,cgNW-2b8f
4b9bc100c44e44c68453c14c1c8ce087,cgNW-2b8f
4b9bc100c44e44c68453c14c1c8ce088,cgNW-2b8f
4b9bc100c44e44c68453c14c1c8ce089,cgNW-2b8f
4b9bc100c44e44c68453c14c1c8ce090,cgNW-2b8f
4b9bc100c44e44c68453c14c1c8ce091,cgNW-2b8f
4b9bc100c44e44c68453c14c1c8ce092,cgNW-2b8f
4b9bc100c44e44c68453c14c1c8ce093,cgNW-2b8f
4b9bc100c44e44c68453c14c1c8ce094,cgNW-2b8f
4b9bc100c44e44c68453c14c1c8ce095,cgNW-2b8f
4b9bc100c44e44c68453c14c1c8ce096,cgNW-2b8f
4b9bc100c44e44c68453c14c1c8ce097,cgNW-2b8f
4b9bc100c44e44c68453c14c1c8ce098,cgNW-2b8f
4b9bc100c44e44c68453c14c1c8ce099,cgNW-2b8f
4b9bc100c44e44c68453c14c1c8ce100,cgNW-2b8f
