student,classcode
student00e44e44c68453c14c1c8c0001,We3j-bHA4
student00d44e44c68453c14c1c8c0002,We3j-bHA4
student00d44e44c68453c14c1c8c0003,We3j-bHA4
student00d44e44c68453c14c1c8c0004,We3j-bHA4
student00d44e44c68453c14c1c8c0005,We3j-bHA4
student00d44e44c68453c14c1c8c0006,We3j-bHA4
student00d44e44c68453c14c1c8c0007,We3j-bHA4
student00d44e44c68453c14c1c8c0008,We3j-bHA4
student00d44e44c68453c14c1c8c0009,We3j-bHA4
student00d44e44c68453c14c1c8c0010,We3j-bHA4
student00d44e44c68453c14c1c8c0011,We3j-bHA4
