tch_20201210-185123_1,b908c556-3aea-11eb-a47c-0242ac110003,std_1607606536724_1,class_20201210-185123_1,Pp7n-CH4A,4da7aa6b-3be3-4d33-8148-59866684185e,227ca407-607b-4640-852b-7e277c0913f2,aa1ab0d5-bf67-4bad-bc73-4a01f69adc61,95da44a6-b0fe-4e8b-8260-2bc4e2a66a8c,81ccc02e-c35d-4f24-b933-b607d8ffb463,
tch_20201210-185123_1,c00a70dd-3aea-11eb-a47c-0242ac110003,std_1607606548803_1,class_20201210-185123_1,Pp7n-CH4A,4da7aa6b-3be3-4d33-8148-59866684185e,227ca407-607b-4640-852b-7e277c0913f2,aa1ab0d5-bf67-4bad-bc73-4a01f69adc61,95da44a6-b0fe-4e8b-8260-2bc4e2a66a8c,81ccc02e-c35d-4f24-b933-b607d8ffb463,
tch_20201210-185123_1,c69b0b70-3aea-11eb-a47c-0242ac110003,std_1607606559791_1,class_20201210-185123_1,Pp7n-CH4A,4da7aa6b-3be3-4d33-8148-59866684185e,227ca407-607b-4640-852b-7e277c0913f2,aa1ab0d5-bf67-4bad-bc73-4a01f69adc61,95da44a6-b0fe-4e8b-8260-2bc4e2a66a8c,81ccc02e-c35d-4f24-b933-b607d8ffb463,
tch_20201210-185123_2,cc94204e-3aea-11eb-a47c-0242ac110003,std_1607606569544_2,class_20201210-185123_2,pe67-jo7A,ced7d8b3-995c-4b4d-98ba-3fb48284a23f,64c0639c-d264-4a8d-a5dc-4f1d6fb1df9d,a0d741cb-4859-4a7c-bda9-8c089576daa3,c0ff2759-0adf-498e-a9bf-11cd1a3db1a5,5e28382e-f3ff-46e4-b789-8c3340dcf8f3,
tch_20201210-185123_1,ccf6b337-3aea-11eb-a47c-0242ac110003,std_1607606570508_1,class_20201210-185123_1,Pp7n-CH4A,4da7aa6b-3be3-4d33-8148-59866684185e,227ca407-607b-4640-852b-7e277c0913f2,aa1ab0d5-bf67-4bad-bc73-4a01f69adc61,95da44a6-b0fe-4e8b-8260-2bc4e2a66a8c,81ccc02e-c35d-4f24-b933-b607d8ffb463,
tch_20201210-185123_1,d1ca5b82-3aea-11eb-90a7-0242ac110003,std_1607606578546_1,class_20201210-185123_1,Pp7n-CH4A,4da7aa6b-3be3-4d33-8148-59866684185e,227ca407-607b-4640-852b-7e277c0913f2,aa1ab0d5-bf67-4bad-bc73-4a01f69adc61,95da44a6-b0fe-4e8b-8260-2bc4e2a66a8c,81ccc02e-c35d-4f24-b933-b607d8ffb463,
tch_20201210-185123_2,d185b0ab-3aea-11eb-90a7-0242ac110003,std_1607606578129_2,class_20201210-185123_2,pe67-jo7A,ced7d8b3-995c-4b4d-98ba-3fb48284a23f,64c0639c-d264-4a8d-a5dc-4f1d6fb1df9d,a0d741cb-4859-4a7c-bda9-8c089576daa3,c0ff2759-0adf-498e-a9bf-11cd1a3db1a5,5e28382e-f3ff-46e4-b789-8c3340dcf8f3,
tch_20201210-185123_1,d6a5cb4a-3aea-11eb-90a7-0242ac110003,std_1607606586726_1,class_20201210-185123_1,Pp7n-CH4A,4da7aa6b-3be3-4d33-8148-59866684185e,227ca407-607b-4640-852b-7e277c0913f2,aa1ab0d5-bf67-4bad-bc73-4a01f69adc61,95da44a6-b0fe-4e8b-8260-2bc4e2a66a8c,81ccc02e-c35d-4f24-b933-b607d8ffb463,
tch_20201210-185123_2,d716dc65-3aea-11eb-90a7-0242ac110003,std_1607606587448_2,class_20201210-185123_2,pe67-jo7A,ced7d8b3-995c-4b4d-98ba-3fb48284a23f,64c0639c-d264-4a8d-a5dc-4f1d6fb1df9d,a0d741cb-4859-4a7c-bda9-8c089576daa3,c0ff2759-0adf-498e-a9bf-11cd1a3db1a5,5e28382e-f3ff-46e4-b789-8c3340dcf8f3,
tch_20201210-185123_1,dc8c1c94-3aea-11eb-a47c-0242ac110003,std_1607606596622_1,class_20201210-185123_1,Pp7n-CH4A,4da7aa6b-3be3-4d33-8148-59866684185e,227ca407-607b-4640-852b-7e277c0913f2,aa1ab0d5-bf67-4bad-bc73-4a01f69adc61,95da44a6-b0fe-4e8b-8260-2bc4e2a66a8c,81ccc02e-c35d-4f24-b933-b607d8ffb463,
