tch_20200813-110438_1,e96a23d4-dd54-11ea-acee-0242ac110002,std_1597316734782_1,class_20200813-110438_1,P63F-GRs9,43f353b4-8279-41aa-8563-e25c1167c983,8cdba394-03e2-4f39-b887-62e0a072dd6d,c75808a0-d5d5-4f2f-8fd3-b09d6ebd064b,b29c4301-1c2f-46cb-8fe4-439a2b064bd3,28ea97c0-4cd8-4d09-a55c-5640d342dafe,
tch_20200813-110438_1,ee2e89b2-dd54-11ea-acee-0242ac110002,std_1597316743078_1,class_20200813-110438_1,P63F-GRs9,43f353b4-8279-41aa-8563-e25c1167c983,8cdba394-03e2-4f39-b887-62e0a072dd6d,c75808a0-d5d5-4f2f-8fd3-b09d6ebd064b,b29c4301-1c2f-46cb-8fe4-439a2b064bd3,28ea97c0-4cd8-4d09-a55c-5640d342dafe,
tch_20200813-110438_1,f470dd66-dd54-11ea-acee-0242ac110002,std_1597316753574_1,class_20200813-110438_1,P63F-GRs9,43f353b4-8279-41aa-8563-e25c1167c983,8cdba394-03e2-4f39-b887-62e0a072dd6d,c75808a0-d5d5-4f2f-8fd3-b09d6ebd064b,b29c4301-1c2f-46cb-8fe4-439a2b064bd3,28ea97c0-4cd8-4d09-a55c-5640d342dafe,
tch_20200813-110438_1,fa3ceedc-dd54-11ea-af23-0242ac110002,std_1597316763301_1,class_20200813-110438_1,P63F-GRs9,43f353b4-8279-41aa-8563-e25c1167c983,8cdba394-03e2-4f39-b887-62e0a072dd6d,c75808a0-d5d5-4f2f-8fd3-b09d6ebd064b,b29c4301-1c2f-46cb-8fe4-439a2b064bd3,28ea97c0-4cd8-4d09-a55c-5640d342dafe,
tch_20200813-110438_2,ff9222cd-dd54-11ea-af23-0242ac110002,std_1597316771949_2,class_20200813-110438_2,7AiR-Cu6b,cf989ce7-7178-47aa-9710-6aba89434aba,2178edd4-2764-46d9-ad04-a77fd6da0fc4,63baf63b-27d2-4780-bddc-14d2e2e1afa3,b7046011-3ec2-4c2e-a7a3-4533c9e8a85b,e3d764be-6178-42c8-a417-ed6fd386c329,
tch_20200813-110438_1,01530c90-dd55-11ea-acee-0242ac110002,std_1597316775195_1,class_20200813-110438_1,P63F-GRs9,43f353b4-8279-41aa-8563-e25c1167c983,8cdba394-03e2-4f39-b887-62e0a072dd6d,c75808a0-d5d5-4f2f-8fd3-b09d6ebd064b,b29c4301-1c2f-46cb-8fe4-439a2b064bd3,28ea97c0-4cd8-4d09-a55c-5640d342dafe,
tch_20200813-110438_2,04d814dd-dd55-11ea-af23-0242ac110002,std_1597316781109_2,class_20200813-110438_2,7AiR-Cu6b,cf989ce7-7178-47aa-9710-6aba89434aba,2178edd4-2764-46d9-ad04-a77fd6da0fc4,63baf63b-27d2-4780-bddc-14d2e2e1afa3,b7046011-3ec2-4c2e-a7a3-4533c9e8a85b,e3d764be-6178-42c8-a417-ed6fd386c329,
tch_20200813-110438_1,06e2d8f8-dd55-11ea-af23-0242ac110002,std_1597316784546_1,class_20200813-110438_1,P63F-GRs9,43f353b4-8279-41aa-8563-e25c1167c983,8cdba394-03e2-4f39-b887-62e0a072dd6d,c75808a0-d5d5-4f2f-8fd3-b09d6ebd064b,b29c4301-1c2f-46cb-8fe4-439a2b064bd3,28ea97c0-4cd8-4d09-a55c-5640d342dafe,
tch_20200813-110438_1,0c11c09d-dd55-11ea-acee-0242ac110002,std_1597316793232_1,class_20200813-110438_1,P63F-GRs9,43f353b4-8279-41aa-8563-e25c1167c983,8cdba394-03e2-4f39-b887-62e0a072dd6d,c75808a0-d5d5-4f2f-8fd3-b09d6ebd064b,b29c4301-1c2f-46cb-8fe4-439a2b064bd3,28ea97c0-4cd8-4d09-a55c-5640d342dafe,
tch_20200813-110438_2,0ac12523-dd55-11ea-af23-0242ac110002,std_1597316791038_2,class_20200813-110438_2,7AiR-Cu6b,cf989ce7-7178-47aa-9710-6aba89434aba,2178edd4-2764-46d9-ad04-a77fd6da0fc4,63baf63b-27d2-4780-bddc-14d2e2e1afa3,b7046011-3ec2-4c2e-a7a3-4533c9e8a85b,e3d764be-6178-42c8-a417-ed6fd386c329,
