tch_20200702-153909_1,9aa3854d-bc4e-11ea-840b-0242ac110002,std_1593685637236_1,c1d86904-9434-4f38-a33e-1888b74886a2
tch_20200702-153909_1,88f8a9e1-bc4e-11ea-94cc-0242ac110002,std_1593685607631_1,c1d86904-9434-4f38-a33e-1888b74886a2
tch_20200702-153909_1,797c46cd-bc4e-11ea-94cc-0242ac110002,std_1593685581523_1,c1d86904-9434-4f38-a33e-1888b74886a2
tch_20200702-153909_1,6af95f4a-bc4e-11ea-840b-0242ac110002,std_1593685557270_1,c1d86904-9434-4f38-a33e-1888b74886a2
tch_20200702-153909_2,a1c90cee-bc4e-11ea-94cc-0242ac110002,std_1593685649235_2,5b482f4d-aa85-41c1-b0ed-2598be19688c
tch_20200702-153909_1,5b018aaf-bc4e-11ea-94cc-0242ac110002,std_1593685530475_1,c1d86904-9434-4f38-a33e-1888b74886a2
tch_20200702-153909_2,9229433d-bc4e-11ea-94cc-0242ac110002,std_1593685623005_2,5b482f4d-aa85-41c1-b0ed-2598be19688c
tch_20200702-153909_2,82e2e414-bc4e-11ea-94cc-0242ac110002,std_1593685597411_2,5b482f4d-aa85-41c1-b0ed-2598be19688c
tch_20200702-153909_2,745a30e8-bc4e-11ea-94cc-0242ac110002,std_1593685572986_2,5b482f4d-aa85-41c1-b0ed-2598be19688c
tch_20200702-153909_2,62599382-bc4e-11ea-840b-0242ac110002,std_1593685542801_2,5b482f4d-aa85-41c1-b0ed-2598be19688c
tch_20200702-153909_1,4abf6690-bc4e-11ea-94cc-0242ac110002,std_1593685503174_1,6ac928e3-ac2b-4a46-b6c9-0a5b469c8285
tch_20200702-153909_1,3a7d9131-bc4e-11ea-840b-0242ac110002,std_1593685475943_1,6ac928e3-ac2b-4a46-b6c9-0a5b469c8285
tch_20200702-153909_1,278a0971-bc4e-11ea-94cc-0242ac110002,std_1593685444152_1,6ac928e3-ac2b-4a46-b6c9-0a5b469c8285
tch_20200702-153909_2,54ab3a68-bc4e-11ea-94cc-0242ac110002,std_1593685519849_2,388dc1fe-3af9-4004-97c8-7468f1885ae9
tch_20200702-153909_1,1673f391-bc4e-11ea-94cc-0242ac110002,std_1593685415479_1,6ac928e3-ac2b-4a46-b6c9-0a5b469c8285
tch_20200702-153909_2,4512eb3a-bc4e-11ea-94cc-0242ac110002,std_1593685493701_2,388dc1fe-3af9-4004-97c8-7468f1885ae9
tch_20200702-153909_1,06012235-bc4e-11ea-840b-0242ac110002,std_1593685387884_1,6ac928e3-ac2b-4a46-b6c9-0a5b469c8285
tch_20200702-153909_2,350089fa-bc4e-11ea-94cc-0242ac110002,std_1593685466726_2,388dc1fe-3af9-4004-97c8-7468f1885ae9
tch_20200702-153909_3,c1928fb6-bc4e-11ea-840b-0242ac110002,std_1593685702584_3,fb5d08e1-dd48-4ecb-abfd-ed8a288a54e7
tch_20200702-153909_2,2396fd1d-bc4e-11ea-840b-0242ac110002,std_1593685437501_2,388dc1fe-3af9-4004-97c8-7468f1885ae9
tch_20200702-153909_3,b0cc482c-bc4e-11ea-94cc-0242ac110002,std_1593685674424_3,fb5d08e1-dd48-4ecb-abfd-ed8a288a54e7
tch_20200702-153909_2,129a14b5-bc4e-11ea-94cc-0242ac110002,std_1593685409028_2,388dc1fe-3af9-4004-97c8-7468f1885ae9
tch_20200702-153909_3,a21bc077-bc4e-11ea-94cc-0242ac110002,std_1593685649768_3,fb5d08e1-dd48-4ecb-abfd-ed8a288a54e7
tch_20200702-153909_1,f7d22737-bc4d-11ea-94cc-0242ac110002,std_1593685364084_1,1db1c8a1-e5d7-44ef-b25f-8066418b661d
tch_20200702-153909_3,905d0e84-bc4e-11ea-94cc-0242ac110002,std_1593685620017_3,fb5d08e1-dd48-4ecb-abfd-ed8a288a54e7
tch_20200702-153909_4,ca6885e9-bc4e-11ea-840b-0242ac110002,std_1593685717402_4,ce7aefd3-c747-4f2d-a785-5b5842dc64a9
tch_20200702-153909_1,e5e1b735-bc4d-11ea-94cc-0242ac110002,std_1593685333989_1,1db1c8a1-e5d7-44ef-b25f-8066418b661d
tch_20200702-153909_3,803d676a-bc4e-11ea-94cc-0242ac110002,std_1593685592971_3,fb5d08e1-dd48-4ecb-abfd-ed8a288a54e7
tch_20200702-153909_4,bbda7b6d-bc4e-11ea-94cc-0242ac110002,std_1593685692963_4,ce7aefd3-c747-4f2d-a785-5b5842dc64a9
tch_20200702-153909_1,d630d6d1-bc4d-11ea-840b-0242ac110002,std_1593685307652_1,1db1c8a1-e5d7-44ef-b25f-8066418b661d
tch_20200702-153909_2,024a3504-bc4e-11ea-840b-0242ac110002,std_1593685381651_2,9e1ef736-8bda-45f3-ab26-f100d3aaac64
tch_20200702-153909_1,c635807a-bc4d-11ea-840b-0242ac110002,std_1593685280818_1,1db1c8a1-e5d7-44ef-b25f-8066418b661d
tch_20200702-153909_4,ab8c21be-bc4e-11ea-94cc-0242ac110002,std_1593685665632_4,ce7aefd3-c747-4f2d-a785-5b5842dc64a9
