tch_20220818-180043_1,59751476-ebdf-4fa5-8850-050c097c4258,std_1660825911304_1,class_20220818-180043_1,E7hk-H2nB,067310aa-3492-483d-b143-a4343dda80e0,909b6d21-611d-45c3-b78c-ffe101b472e1,09efa401-a559-4bb2-bae4-5d10fa6e18af,c177c499-52f2-4222-9e16-9fd2cc1b6f5b,4e4a05f4-13aa-405b-8224-d00c8c65c153,
tch_20220818-180043_1,a18787fc-667f-45f6-8e4a-1c7b66e69875,std_1660825935338_1,class_20220818-180043_1,E7hk-H2nB,067310aa-3492-483d-b143-a4343dda80e0,909b6d21-611d-45c3-b78c-ffe101b472e1,09efa401-a559-4bb2-bae4-5d10fa6e18af,c177c499-52f2-4222-9e16-9fd2cc1b6f5b,4e4a05f4-13aa-405b-8224-d00c8c65c153,
tch_20220818-180043_2,3e845b39-0e50-4d25-89e0-1c4b765c0e18,std_1660825949759_2,class_20220818-180043_2,yZYr-8fkr,d12e30f1-a53b-46f1-b050-7e378ef5ad0e,daa24377-946b-4316-bac7-f0e55d428839,9d46a71a-f2e1-4355-a858-1c81df5ab996,74114176-3191-48aa-be6a-8b42e071b2e3,eeb44e7e-e15f-4299-8010-9d43563fc7d3,
tch_20220818-180043_1,8c99a676-d5bf-45b7-8ed0-f1d8dd0c55c1,std_1660825963370_1,class_20220818-180043_1,E7hk-H2nB,067310aa-3492-483d-b143-a4343dda80e0,909b6d21-611d-45c3-b78c-ffe101b472e1,09efa401-a559-4bb2-bae4-5d10fa6e18af,c177c499-52f2-4222-9e16-9fd2cc1b6f5b,4e4a05f4-13aa-405b-8224-d00c8c65c153,
tch_20220818-180043_2,630f0ac4-e9ef-44ef-9a17-bdf65b15eec7,std_1660825974459_2,class_20220818-180043_2,yZYr-8fkr,d12e30f1-a53b-46f1-b050-7e378ef5ad0e,daa24377-946b-4316-bac7-f0e55d428839,9d46a71a-f2e1-4355-a858-1c81df5ab996,74114176-3191-48aa-be6a-8b42e071b2e3,eeb44e7e-e15f-4299-8010-9d43563fc7d3,
tch_20220818-180043_3,7776e8e8-e800-49bf-a3f6-8242865472bf,std_1660825982267_3,class_20220818-180043_3,KVgr-DXQ6,0cdcee5a-b90b-4863-9d9c-a08e99765fcf,1feea44e-067a-468a-87e1-8a6485bab2d8,9f00dc03-a382-4bbf-a3a6-984cfe2edcb9,12ea52c4-bc67-4e84-8e8c-75ab4e094709,cd92e9e1-f6da-4582-b1bd-7c0ebf306bc7,
tch_20220818-180043_1,0073cb9d-49be-4bb5-9bdc-9fa8f5668e38,std_1660825991101_1,class_20220818-180043_1,E7hk-H2nB,067310aa-3492-483d-b143-a4343dda80e0,909b6d21-611d-45c3-b78c-ffe101b472e1,09efa401-a559-4bb2-bae4-5d10fa6e18af,c177c499-52f2-4222-9e16-9fd2cc1b6f5b,4e4a05f4-13aa-405b-8224-d00c8c65c153,
tch_20220818-180043_2,e82cf34a-2e31-4d20-978e-ef28360cba74,std_1660826002244_2,class_20220818-180043_2,yZYr-8fkr,d12e30f1-a53b-46f1-b050-7e378ef5ad0e,daa24377-946b-4316-bac7-f0e55d428839,9d46a71a-f2e1-4355-a858-1c81df5ab996,74114176-3191-48aa-be6a-8b42e071b2e3,eeb44e7e-e15f-4299-8010-9d43563fc7d3,
tch_20220818-180043_3,952c20f2-fc58-4021-87a9-4479f33f23ae,std_1660826012082_3,class_20220818-180043_3,KVgr-DXQ6,0cdcee5a-b90b-4863-9d9c-a08e99765fcf,1feea44e-067a-468a-87e1-8a6485bab2d8,9f00dc03-a382-4bbf-a3a6-984cfe2edcb9,12ea52c4-bc67-4e84-8e8c-75ab4e094709,cd92e9e1-f6da-4582-b1bd-7c0ebf306bc7,
tch_20220818-180043_1,6f33bdff-4dd6-4218-ae75-e173b9d6ea45,std_1660826017211_1,class_20220818-180043_1,E7hk-H2nB,067310aa-3492-483d-b143-a4343dda80e0,909b6d21-611d-45c3-b78c-ffe101b472e1,09efa401-a559-4bb2-bae4-5d10fa6e18af,c177c499-52f2-4222-9e16-9fd2cc1b6f5b,4e4a05f4-13aa-405b-8224-d00c8c65c153,
tch_20220818-180043_4,816dd90d-a909-43e1-b5e3-f87b6efee9f9,std_1660826026697_4,class_20220818-180043_4,dQjK-Hm2Z,5605f7c0-404b-4957-b18b-86afa32d562c,af6c0a35-aff5-4dac-8038-a29dedc11e0b,4c9bf53f-cd15-4077-9ff7-031131d8734c,5ec87c18-0ce3-42bd-8f55-9e85faf0976b,8f86ad3e-33f3-4f17-b3b4-2004ff7f4f57,
tch_20220818-180043_2,893f16bb-2f4f-4938-b962-50a9d59c7da7,std_1660826026900_2,class_20220818-180043_2,yZYr-8fkr,d12e30f1-a53b-46f1-b050-7e378ef5ad0e,daa24377-946b-4316-bac7-f0e55d428839,9d46a71a-f2e1-4355-a858-1c81df5ab996,74114176-3191-48aa-be6a-8b42e071b2e3,eeb44e7e-e15f-4299-8010-9d43563fc7d3,
tch_20220818-180043_3,e88460b4-e1ec-4782-88d0-d7fee79e804d,std_1660826036767_3,class_20220818-180043_3,KVgr-DXQ6,0cdcee5a-b90b-4863-9d9c-a08e99765fcf,1feea44e-067a-468a-87e1-8a6485bab2d8,9f00dc03-a382-4bbf-a3a6-984cfe2edcb9,12ea52c4-bc67-4e84-8e8c-75ab4e094709,cd92e9e1-f6da-4582-b1bd-7c0ebf306bc7,
tch_20220818-180043_1,ae52034a-6937-4fed-a46b-bc4d68558c02,std_1660826042431_1,class_20220818-180043_1,E7hk-H2nB,067310aa-3492-483d-b143-a4343dda80e0,909b6d21-611d-45c3-b78c-ffe101b472e1,09efa401-a559-4bb2-bae4-5d10fa6e18af,c177c499-52f2-4222-9e16-9fd2cc1b6f5b,4e4a05f4-13aa-405b-8224-d00c8c65c153,
tch_20220818-180043_2,a3ed7c46-dc60-4536-b293-b4337a38d75a,std_1660826056683_2,class_20220818-180043_2,yZYr-8fkr,d12e30f1-a53b-46f1-b050-7e378ef5ad0e,daa24377-946b-4316-bac7-f0e55d428839,9d46a71a-f2e1-4355-a858-1c81df5ab996,74114176-3191-48aa-be6a-8b42e071b2e3,eeb44e7e-e15f-4299-8010-9d43563fc7d3,
tch_20220818-180043_3,85071c9d-b76a-4b46-acae-fca8bf5ebace,std_1660826062287_3,class_20220818-180043_3,KVgr-DXQ6,0cdcee5a-b90b-4863-9d9c-a08e99765fcf,1feea44e-067a-468a-87e1-8a6485bab2d8,9f00dc03-a382-4bbf-a3a6-984cfe2edcb9,12ea52c4-bc67-4e84-8e8c-75ab4e094709,cd92e9e1-f6da-4582-b1bd-7c0ebf306bc7,
tch_20220818-180043_4,2f68d161-8caf-4e93-9555-566a21d149ab,std_1660826056388_4,class_20220818-180043_4,dQjK-Hm2Z,5605f7c0-404b-4957-b18b-86afa32d562c,af6c0a35-aff5-4dac-8038-a29dedc11e0b,4c9bf53f-cd15-4077-9ff7-031131d8734c,5ec87c18-0ce3-42bd-8f55-9e85faf0976b,8f86ad3e-33f3-4f17-b3b4-2004ff7f4f57,
tch_20220818-180043_1,757db6ad-043d-46b8-aef7-737c4ac3cd0c,std_1660826069919_1,class_20220818-180043_1,E7hk-H2nB,067310aa-3492-483d-b143-a4343dda80e0,909b6d21-611d-45c3-b78c-ffe101b472e1,09efa401-a559-4bb2-bae4-5d10fa6e18af,c177c499-52f2-4222-9e16-9fd2cc1b6f5b,4e4a05f4-13aa-405b-8224-d00c8c65c153,
tch_20220818-180043_5,468a16a7-6561-4497-9c01-d1eb567b98a8,std_1660826065047_5,class_20220818-180043_5,82ic-oFHb,ab764129-2646-421c-8867-3cefdec55484,7f7f6e97-c282-48e9-8038-a2a843814dd4,86c80796-0ac7-4142-b72c-64e05830c256,3ebce2a0-7324-4b78-8d30-7f68ff901fc3,3ecbbf73-d080-4211-aece-b8ca7c1c3ccf,
tch_20220818-180043_3,a7888895-2b9d-4669-85e1-0a9312d97709,std_1660826084568_3,class_20220818-180043_3,KVgr-DXQ6,0cdcee5a-b90b-4863-9d9c-a08e99765fcf,1feea44e-067a-468a-87e1-8a6485bab2d8,9f00dc03-a382-4bbf-a3a6-984cfe2edcb9,12ea52c4-bc67-4e84-8e8c-75ab4e094709,cd92e9e1-f6da-4582-b1bd-7c0ebf306bc7,
tch_20220818-180043_4,e7b8d2b6-8545-40e7-a1bb-d92c9e5dc5cb,std_1660826084589_4,class_20220818-180043_4,dQjK-Hm2Z,5605f7c0-404b-4957-b18b-86afa32d562c,af6c0a35-aff5-4dac-8038-a29dedc11e0b,4c9bf53f-cd15-4077-9ff7-031131d8734c,5ec87c18-0ce3-42bd-8f55-9e85faf0976b,8f86ad3e-33f3-4f17-b3b4-2004ff7f4f57,
tch_20220818-180043_2,d74d50bb-aae0-467a-ab18-5b33d1c2be43,std_1660826081631_2,class_20220818-180043_2,yZYr-8fkr,d12e30f1-a53b-46f1-b050-7e378ef5ad0e,daa24377-946b-4316-bac7-f0e55d428839,9d46a71a-f2e1-4355-a858-1c81df5ab996,74114176-3191-48aa-be6a-8b42e071b2e3,eeb44e7e-e15f-4299-8010-9d43563fc7d3,
tch_20220818-180043_5,d69f2ca4-6600-48a3-8dca-596d84333ccc,std_1660826093963_5,class_20220818-180043_5,82ic-oFHb,ab764129-2646-421c-8867-3cefdec55484,7f7f6e97-c282-48e9-8038-a2a843814dd4,86c80796-0ac7-4142-b72c-64e05830c256,3ebce2a0-7324-4b78-8d30-7f68ff901fc3,3ecbbf73-d080-4211-aece-b8ca7c1c3ccf,
tch_20220818-180043_1,60b4f060-df33-4abf-b3a5-f8375e755626,std_1660826093158_1,class_20220818-180043_1,E7hk-H2nB,067310aa-3492-483d-b143-a4343dda80e0,909b6d21-611d-45c3-b78c-ffe101b472e1,09efa401-a559-4bb2-bae4-5d10fa6e18af,c177c499-52f2-4222-9e16-9fd2cc1b6f5b,4e4a05f4-13aa-405b-8224-d00c8c65c153,
tch_20220818-180043_4,360a0ae2-cd1b-4059-b38c-c6fd40cd7958,std_1660826109855_4,class_20220818-180043_4,dQjK-Hm2Z,5605f7c0-404b-4957-b18b-86afa32d562c,af6c0a35-aff5-4dac-8038-a29dedc11e0b,4c9bf53f-cd15-4077-9ff7-031131d8734c,5ec87c18-0ce3-42bd-8f55-9e85faf0976b,8f86ad3e-33f3-4f17-b3b4-2004ff7f4f57,
tch_20220818-180043_3,d4dc68d2-0a8a-454a-a308-328cf7c653dc,std_1660826108472_3,class_20220818-180043_3,KVgr-DXQ6,0cdcee5a-b90b-4863-9d9c-a08e99765fcf,1feea44e-067a-468a-87e1-8a6485bab2d8,9f00dc03-a382-4bbf-a3a6-984cfe2edcb9,12ea52c4-bc67-4e84-8e8c-75ab4e094709,cd92e9e1-f6da-4582-b1bd-7c0ebf306bc7,
tch_20220818-180043_2,f5d41ac7-7653-453e-b064-7428ada0c87f,std_1660826111759_2,class_20220818-180043_2,yZYr-8fkr,d12e30f1-a53b-46f1-b050-7e378ef5ad0e,daa24377-946b-4316-bac7-f0e55d428839,9d46a71a-f2e1-4355-a858-1c81df5ab996,74114176-3191-48aa-be6a-8b42e071b2e3,eeb44e7e-e15f-4299-8010-9d43563fc7d3,
